IP地址,端口,回源端口,TLS,数据中心,地区,城市,TCP延迟(ms),速度(MB/s)
138.3.222.204,8880,8880,false,HKG,Asia Pacific,Hong Kong,144,7.93
158.101.147.4,80,80,false,HKG,Asia Pacific,Hong Kong,193,7.92
158.179.188.159,2083,2083,true,HKG,Asia Pacific,Hong Kong,196,7.91
138.3.211.101,8080,8080,false,HKG,Asia Pacific,Hong Kong,192,7.91
158.101.159.212,8443,8443,true,HKG,Asia Pacific,Hong Kong,150,7.89
158.101.145.246,8880,8880,false,HKG,Asia Pacific,Hong Kong,140,7.89
141.147.101.165,443,443,true,FRA,Europe,Frankfurt,194,7.88
151.145.68.166,8080,8080,false,HKG,Asia Pacific,Hong Kong,150,7.88
138.3.211.101,2083,2083,true,HKG,Asia Pacific,Hong Kong,198,7.87
158.179.186.138,2096,2096,true,HKG,Asia Pacific,Hong Kong,210,7.86
158.179.189.106,2087,2087,true,HKG,Asia Pacific,Hong Kong,143,7.86
132.145.127.21,2052,2052,false,NRT,Asia Pacific,Tokyo,127,7.85
158.101.159.212,2087,2087,true,HKG,Asia Pacific,Hong Kong,191,7.84
138.3.212.144,2083,2083,true,HKG,Asia Pacific,Hong Kong,192,7.84
158.101.159.181,2083,2083,true,HKG,Asia Pacific,Hong Kong,143,7.83
141.147.168.13,2095,2095,false,HKG,Asia Pacific,Hong Kong,140,7.83
158.101.146.165,2082,2082,false,HKG,Asia Pacific,Hong Kong,204,7.83
151.145.69.174,2052,2052,false,HKG,Asia Pacific,Hong Kong,145,7.83
138.3.222.204,2087,2087,true,HKG,Asia Pacific,Hong Kong,148,7.83
141.147.179.64,8443,8443,true,NRT,Asia Pacific,Tokyo,88,7.81
151.145.75.28,8443,8443,true,NRT,Asia Pacific,Tokyo,133,7.81
158.101.136.239,2095,2095,false,NRT,Asia Pacific,Tokyo,92,7.80
158.101.150.126,2096,2096,true,NRT,Asia Pacific,Tokyo,144,7.80
158.101.139.42,2086,2086,false,HKG,Asia Pacific,Hong Kong,195,7.80
152.70.107.26,8880,8880,false,SIN,Asia Pacific,Singapore,146,7.79
158.179.186.251,2087,2087,true,HKG,Asia Pacific,Hong Kong,143,7.79
132.226.5.21,2083,2083,true,NRT,Asia Pacific,Tokyo,76,7.79
138.3.222.204,2053,2053,true,HKG,Asia Pacific,Hong Kong,192,7.78
132.145.127.51,2086,2086,false,NRT,Asia Pacific,Tokyo,130,7.78
132.145.123.112,8080,8080,false,HKG,Asia Pacific,Hong Kong,147,7.77
138.3.212.226,8443,8443,true,HKG,Asia Pacific,Hong Kong,195,7.75
158.179.186.234,2052,2052,false,HKG,Asia Pacific,Hong Kong,142,7.75
138.3.247.118,443,443,true,FRA,Europe,Frankfurt,190,7.75
141.147.179.64,8880,8880,false,NRT,Asia Pacific,Tokyo,77,7.74
132.226.5.21,2082,2082,false,HKG,Asia Pacific,Hong Kong,186,7.73
151.145.74.56,2087,2087,true,HKG,Asia Pacific,Hong Kong,142,7.73
158.179.188.7,8443,8443,true,HKG,Asia Pacific,Hong Kong,168,7.73
141.147.182.70,2082,2082,false,NRT,Asia Pacific,Tokyo,73,7.71
158.101.150.126,8880,8880,false,HKG,Asia Pacific,Hong Kong,199,7.71
158.101.140.255,2095,2095,false,HKG,Asia Pacific,Hong Kong,187,7.71
158.101.137.74,2052,2052,false,HKG,Asia Pacific,Hong Kong,180,7.70
168.138.200.155,2096,2096,true,HKG,Asia Pacific,Hong Kong,146,7.68
168.138.207.64,8443,8443,true,NRT,Asia Pacific,Tokyo,78,7.68
141.147.169.195,2083,2083,true,NRT,Asia Pacific,Tokyo,135,7.67
141.144.206.23,443,443,true,FRA,Europe,Frankfurt,167,7.66
164.152.26.70,2052,443,true,ORD,North America,Chicago,214,7.66
141.147.169.195,2096,2096,true,NRT,Asia Pacific,Tokyo,130,7.65
152.70.107.26,2053,2053,true,SIN,Asia Pacific,Singapore,151,7.65
158.101.140.154,2082,2082,false,HKG,Asia Pacific,Hong Kong,154,7.65
158.101.155.246,2083,2083,true,HKG,Asia Pacific,Hong Kong,143,7.64
158.101.158.251,8880,8880,false,HKG,Asia Pacific,Hong Kong,195,7.63
138.3.216.67,2095,2095,false,NRT,Asia Pacific,Tokyo,75,7.63
158.101.159.181,8880,8880,false,NRT,Asia Pacific,Tokyo,85,7.62
140.238.207.22,80,80,false,SYD,Oceania,Sydney,238,7.62
141.147.175.230,8080,8080,false,HKG,Asia Pacific,Hong Kong,186,7.62
138.3.212.226,2082,2082,false,HKG,Asia Pacific,Hong Kong,143,7.61
138.3.223.50,2052,2052,false,SIN,Asia Pacific,Singapore,204,7.61
158.101.159.212,2083,2083,true,HKG,Asia Pacific,Hong Kong,203,7.60
89.168.68.70,443,443,true,FRA,Europe,Frankfurt,153,7.60
138.3.208.9,2095,2095,false,NRT,Asia Pacific,Tokyo,85,7.60
141.147.168.159,8080,8080,false,SIN,Asia Pacific,Singapore,198,7.59
150.230.112.109,443,443,true,FRA,Europe,Frankfurt,277,7.59
151.145.70.28,8080,8080,false,HKG,Asia Pacific,Hong Kong,186,7.58
158.101.159.181,2053,2053,true,HKG,Asia Pacific,Hong Kong,164,7.57
141.147.178.135,80,80,false,HKG,Asia Pacific,Hong Kong,175,7.57
138.3.222.204,80,80,false,HKG,Asia Pacific,Hong Kong,154,7.56
158.179.190.253,2052,2052,false,SIN,Asia Pacific,Singapore,194,7.56
151.145.69.174,2053,2053,true,HKG,Asia Pacific,Hong Kong,193,7.56
158.179.189.235,80,80,false,NRT,Asia Pacific,Tokyo,77,7.55
158.101.140.255,2082,2082,false,HKG,Asia Pacific,Hong Kong,191,7.55
193.122.197.111,443,443,true,IAD,North America,Ashburn,225,7.55
138.3.254.39,443,443,true,FRA,Europe,Frankfurt,166,7.53
141.147.164.153,2052,2052,false,NRT,Asia Pacific,Tokyo,78,7.51
151.145.74.199,80,80,false,SIN,Asia Pacific,Singapore,201,7.49
140.238.48.97,8443,8443,true,HKG,Asia Pacific,Hong Kong,143,7.49
132.145.123.112,2082,2082,false,NRT,Asia Pacific,Tokyo,123,7.48
132.145.127.51,2083,2083,true,SIN,Asia Pacific,Singapore,208,7.48
158.101.140.154,80,80,false,HKG,Asia Pacific,Hong Kong,198,7.47
158.101.139.42,2087,2087,true,SIN,Asia Pacific,Singapore,211,7.47
158.179.188.159,2053,2053,true,HKG,Asia Pacific,Hong Kong,199,7.46
141.147.167.40,80,80,false,HKG,Asia Pacific,Hong Kong,141,7.46
138.3.220.4,2086,2086,false,HKG,Asia Pacific,Hong Kong,192,7.45
143.47.182.137,443,443,true,FRA,Europe,Frankfurt,171,7.45
158.101.158.251,2086,2086,false,SIN,Asia Pacific,Singapore,152,7.44
158.101.139.42,8443,8443,true,HKG,Asia Pacific,Hong Kong,189,7.44
158.101.152.221,2096,2096,true,HKG,Asia Pacific,Hong Kong,211,7.44
132.145.127.21,2083,2083,true,NRT,Asia Pacific,Tokyo,76,7.43
132.145.123.238,2082,2082,false,HKG,Asia Pacific,Hong Kong,189,7.42
151.145.69.105,2083,2083,true,HKG,Asia Pacific,Hong Kong,136,7.42
158.101.149.122,2086,2086,false,HKG,Asia Pacific,Hong Kong,193,7.41
151.145.68.166,2086,2086,false,HKG,Asia Pacific,Hong Kong,193,7.41
151.145.68.104,8080,8080,false,HKG,Asia Pacific,Hong Kong,203,7.41
141.147.186.210,2083,2083,true,HKG,Asia Pacific,Hong Kong,141,7.40
168.138.206.236,8443,0,true,HKG,Asia Pacific,Hong Kong,143,7.40
158.101.146.160,2096,2096,true,HKG,Asia Pacific,Hong Kong,144,7.40
192.18.150.176,2087,443,true,YYZ,North America,Toronto,224,7.40
155.248.160.116,2052,2052,false,NRT,Asia Pacific,Tokyo,77,7.39
138.3.223.50,2095,2095,false,HKG,Asia Pacific,Hong Kong,140,7.39
152.70.106.13,2086,2086,false,NRT,Asia Pacific,Tokyo,79,7.37
144.21.48.225,443,443,true,FRA,Europe,Frankfurt,184,7.36
152.70.98.174,8443,8443,true,HKG,Asia Pacific,Hong Kong,191,7.36
152.70.106.195,8080,8080,false,HKG,Asia Pacific,Hong Kong,192,7.35
138.3.210.114,2087,2087,true,SIN,Asia Pacific,Singapore,146,7.34
141.147.160.221,2052,2052,false,NRT,Asia Pacific,Tokyo,75,7.34
158.179.186.234,2086,2086,false,NRT,Asia Pacific,Tokyo,130,7.34
158.101.155.158,80,80,false,HKG,Asia Pacific,Hong Kong,193,7.33
158.101.159.212,2082,2082,false,SIN,Asia Pacific,Singapore,206,7.33
155.248.160.116,2083,2083,true,NRT,Asia Pacific,Tokyo,101,7.33
155.248.160.83,8080,8080,false,HKG,Asia Pacific,Hong Kong,141,7.33
158.101.152.221,2083,2083,true,HKG,Asia Pacific,Hong Kong,191,7.33
158.101.150.74,2083,2083,true,HKG,Asia Pacific,Hong Kong,228,7.32
158.101.136.239,8443,8443,true,HKG,Asia Pacific,Hong Kong,149,7.32
158.101.147.4,2082,2082,false,HKG,Asia Pacific,Hong Kong,144,7.32
152.70.99.187,80,80,false,HKG,Asia Pacific,Hong Kong,144,7.31
151.145.70.28,2082,2082,false,SIN,Asia Pacific,Singapore,167,7.31
158.179.189.106,2086,2086,false,HKG,Asia Pacific,Hong Kong,185,7.31
138.3.248.5,443,443,true,FRA,Europe,Frankfurt,168,7.31
138.3.208.9,2087,2087,true,HKG,Asia Pacific,Hong Kong,237,7.29
158.101.149.81,8880,8880,false,HKG,Asia Pacific,Hong Kong,195,7.27
151.145.68.104,2087,2087,true,SIN,Asia Pacific,Singapore,174,7.27
141.147.167.40,2052,2052,false,HKG,Asia Pacific,Hong Kong,144,7.27
168.138.205.38,2087,2087,true,HKG,Asia Pacific,Hong Kong,140,7.25
193.123.69.77,443,443,true,CDG,Europe,Paris,129,7.25
158.101.142.103,2087,2087,true,HKG,Asia Pacific,Hong Kong,159,7.25
132.226.5.102,80,80,false,HKG,Asia Pacific,Hong Kong,194,7.24
155.248.162.160,2083,2083,true,SIN,Asia Pacific,Singapore,200,7.24
141.148.239.167,443,443,true,AMS,Europe,Amsterdam,189,7.23
138.3.223.50,2087,2087,true,HKG,Asia Pacific,Hong Kong,140,7.22
151.145.69.105,80,80,false,HKG,Asia Pacific,Hong Kong,140,7.22
138.3.214.43,8080,8080,false,SIN,Asia Pacific,Singapore,152,7.22
130.61.109.6,2053,443,true,FRA,Europe,Frankfurt,164,7.20
158.179.186.251,80,80,false,HKG,Asia Pacific,Hong Kong,140,7.20
152.70.106.195,2096,2096,true,HKG,Asia Pacific,Hong Kong,187,7.19
158.101.140.154,2096,2096,true,HKG,Asia Pacific,Hong Kong,167,7.19
132.145.127.51,2053,2053,true,HKG,Asia Pacific,Hong Kong,146,7.18
132.145.127.51,80,80,false,HKG,Asia Pacific,Hong Kong,194,7.17
158.101.139.42,2082,2082,false,HKG,Asia Pacific,Hong Kong,143,7.17
168.138.202.169,2087,2087,true,NRT,Asia Pacific,Tokyo,126,7.16
141.148.236.146,443,443,true,FRA,Europe,Frankfurt,240,7.16
158.101.158.238,8080,8080,false,HKG,Asia Pacific,Hong Kong,143,7.16
152.70.104.69,2082,2082,false,SIN,Asia Pacific,Singapore,195,7.15
152.70.106.21,2052,2052,false,NRT,Asia Pacific,Tokyo,78,7.15
192.18.145.19,2096,443,true,YYZ,North America,Toronto,222,7.15
158.101.140.255,8443,8443,true,NRT,Asia Pacific,Tokyo,85,7.14
152.67.150.228,443,443,true,FRA,Europe,Frankfurt,174,7.12
132.226.9.173,8080,8080,false,NRT,Asia Pacific,Tokyo,74,7.11
152.70.103.145,2095,2095,false,HKG,Asia Pacific,Hong Kong,142,7.10
152.70.107.26,2086,2086,false,SIN,Asia Pacific,Singapore,148,7.10
158.179.188.7,80,80,false,HKG,Asia Pacific,Hong Kong,187,7.09
152.70.102.124,8880,8880,false,HKG,Asia Pacific,Hong Kong,130,7.09
151.145.71.127,2082,2082,false,HKG,Asia Pacific,Hong Kong,186,7.07
132.145.123.143,8080,8080,false,HKG,Asia Pacific,Hong Kong,196,7.06
158.101.136.239,2096,2096,true,HKG,Asia Pacific,Hong Kong,192,7.05
158.101.158.251,2082,2082,false,HKG,Asia Pacific,Hong Kong,196,7.05
141.147.174.190,2086,2086,false,HKG,Asia Pacific,Hong Kong,143,7.05
158.101.147.4,8880,8880,false,SIN,Asia Pacific,Singapore,200,7.04
138.3.215.11,2096,2096,true,HKG,Asia Pacific,Hong Kong,183,7.03
141.147.160.86,8880,8880,false,HKG,Asia Pacific,Hong Kong,141,7.03
158.101.155.246,2053,2053,true,HKG,Asia Pacific,Hong Kong,187,7.03
138.3.215.11,2087,2087,true,HKG,Asia Pacific,Hong Kong,141,7.01
158.101.149.122,8443,8443,true,HKG,Asia Pacific,Hong Kong,184,7.01
158.179.188.159,80,80,false,HKG,Asia Pacific,Hong Kong,193,7.00
138.3.214.43,2052,2052,false,HKG,Asia Pacific,Hong Kong,141,6.98
158.101.148.221,2087,2087,true,HKG,Asia Pacific,Hong Kong,134,6.98
152.70.98.174,2082,2082,false,NRT,Asia Pacific,Tokyo,75,6.98
158.101.149.81,2083,2083,true,HKG,Asia Pacific,Hong Kong,189,6.97
152.70.99.187,2086,2086,false,HKG,Asia Pacific,Hong Kong,140,6.96
158.101.155.115,80,80,false,HKG,Asia Pacific,Hong Kong,202,6.96
158.101.155.246,2087,2087,true,HKG,Asia Pacific,Hong Kong,146,6.94
158.101.149.71,2087,2087,true,NRT,Asia Pacific,Tokyo,120,6.94
158.101.150.126,8443,8443,true,SIN,Asia Pacific,Singapore,206,6.94
150.230.121.245,443,443,true,FRA,Europe,Frankfurt,233,6.93
144.24.173.250,2096,443,true,FRA,Europe,Frankfurt,196,6.92
141.147.167.44,2095,2095,false,NRT,Asia Pacific,Tokyo,81,6.92
151.145.65.8,2087,2087,true,NRT,Asia Pacific,Tokyo,200,6.91
158.101.150.126,2052,2052,false,HKG,Asia Pacific,Hong Kong,150,6.89
138.3.214.43,2086,2086,false,SIN,Asia Pacific,Singapore,154,6.88
155.248.162.160,8880,8880,false,NRT,Asia Pacific,Tokyo,75,6.88
141.147.175.230,8880,8880,false,HKG,Asia Pacific,Hong Kong,143,6.87
141.147.174.7,8880,8880,false,NRT,Asia Pacific,Tokyo,77,6.87
132.145.124.198,2096,2096,true,HKG,Asia Pacific,Hong Kong,187,6.87
150.136.241.40,8443,443,true,IAD,North America,Ashburn,230,6.87
168.138.207.64,2053,2053,true,HKG,Asia Pacific,Hong Kong,141,6.86
158.101.139.42,2052,2052,false,SIN,Asia Pacific,Singapore,152,6.85
151.145.71.127,80,80,false,HKG,Asia Pacific,Hong Kong,143,6.85
168.138.205.195,8443,8443,true,NRT,Asia Pacific,Tokyo,127,6.84
158.179.186.138,2053,2053,true,HKG,Asia Pacific,Hong Kong,195,6.81
132.226.5.21,8443,8443,true,HKG,Asia Pacific,Hong Kong,188,6.81
138.3.214.43,2096,2096,true,HKG,Asia Pacific,Hong Kong,154,6.81
141.147.174.7,2095,2095,false,HKG,Asia Pacific,Hong Kong,141,6.80
151.145.69.174,2086,2086,false,HKG,Asia Pacific,Hong Kong,191,6.80
152.70.103.145,2052,2052,false,NRT,Asia Pacific,Tokyo,81,6.79
158.101.159.212,2096,2096,true,HKG,Asia Pacific,Hong Kong,196,6.79
138.3.210.114,2053,2053,true,HKG,Asia Pacific,Hong Kong,180,6.78
132.145.124.198,8880,8880,false,HKG,Asia Pacific,Hong Kong,140,6.77
158.101.154.70,2086,2086,false,HKG,Asia Pacific,Hong Kong,320,6.77
158.101.159.181,2096,2096,true,HKG,Asia Pacific,Hong Kong,222,6.77
158.101.137.96,2083,2083,true,NRT,Asia Pacific,Tokyo,134,6.75
141.147.160.221,80,80,false,NRT,Asia Pacific,Tokyo,121,6.75
152.70.104.69,8880,8880,false,HKG,Asia Pacific,Hong Kong,138,6.74
144.21.43.95,443,443,true,FRA,Europe,Frankfurt,159,6.74
132.145.122.95,8080,8080,false,NRT,Asia Pacific,Tokyo,128,6.72
158.101.159.212,8080,8080,false,SIN,Asia Pacific,Singapore,162,6.72
151.145.68.104,8443,8443,true,HKG,Asia Pacific,Hong Kong,147,6.71
140.238.29.117,443,80,false,SIN,Asia Pacific,Singapore,74,6.71
152.70.99.187,8080,8080,false,HKG,Asia Pacific,Hong Kong,187,6.70
141.147.164.123,8880,8880,false,NRT,Asia Pacific,Tokyo,75,6.69
158.101.155.115,2087,2087,true,HKG,Asia Pacific,Hong Kong,177,6.69
158.101.149.81,2052,2052,false,HKG,Asia Pacific,Hong Kong,202,6.69
141.147.160.86,8080,8080,false,SIN,Asia Pacific,Singapore,200,6.68
141.147.164.153,2087,2087,true,NRT,Asia Pacific,Tokyo,121,6.67
158.101.149.81,2053,2053,true,HKG,Asia Pacific,Hong Kong,157,6.67
151.145.65.8,80,80,false,NRT,Asia Pacific,Tokyo,125,6.67
158.101.155.115,2082,2082,false,HKG,Asia Pacific,Hong Kong,172,6.67
158.101.159.212,2053,2053,true,NRT,Asia Pacific,Tokyo,73,6.65
152.70.102.124,2053,2053,true,HKG,Asia Pacific,Hong Kong,131,6.65
158.179.186.234,2053,2053,true,HKG,Asia Pacific,Hong Kong,220,6.64
158.101.146.160,2052,2052,false,SIN,Asia Pacific,Singapore,155,6.64
158.101.146.160,2083,2083,true,HKG,Asia Pacific,Hong Kong,159,6.64
158.101.149.122,2095,2095,false,HKG,Asia Pacific,Hong Kong,161,6.64
164.152.26.70,2086,443,true,ORD,North America,Chicago,236,6.63
158.101.149.71,8443,8443,true,NRT,Asia Pacific,Tokyo,97,6.63
152.70.102.124,80,80,false,HKG,Asia Pacific,Hong Kong,175,6.63
152.70.106.185,80,80,false,HKG,Asia Pacific,Hong Kong,192,6.62
132.226.5.102,2086,2086,false,SIN,Asia Pacific,Singapore,153,6.62
141.147.164.54,2087,2087,true,NRT,Asia Pacific,Tokyo,130,6.62
158.179.189.106,2052,2052,false,HKG,Asia Pacific,Hong Kong,187,6.61
168.138.206.109,2083,2083,true,NRT,Asia Pacific,Tokyo,81,6.61
152.70.107.26,2095,2095,false,SIN,Asia Pacific,Singapore,146,6.61
141.147.168.13,80,80,false,HKG,Asia Pacific,Hong Kong,141,6.59
152.70.99.187,2082,2082,false,SIN,Asia Pacific,Singapore,148,6.59
168.138.197.222,2083,0,true,HKG,Asia Pacific,Hong Kong,190,6.59
152.70.103.145,80,80,false,HKG,Asia Pacific,Hong Kong,187,6.57
158.101.143.49,8443,8443,true,NRT,Asia Pacific,Tokyo,77,6.56
152.70.102.124,2052,2052,false,HKG,Asia Pacific,Hong Kong,133,6.56
141.147.189.23,2083,2083,true,HKG,Asia Pacific,Hong Kong,217,6.55
151.145.69.105,2095,2095,false,HKG,Asia Pacific,Hong Kong,197,6.54
138.3.222.204,2052,2052,false,SIN,Asia Pacific,Singapore,150,6.53
158.101.158.251,8443,8443,true,HKG,Asia Pacific,Hong Kong,144,6.53
151.145.66.219,8880,8880,false,NRT,Asia Pacific,Tokyo,122,6.53
138.3.210.114,2096,2096,true,HKG,Asia Pacific,Hong Kong,142,6.52
150.136.66.118,80,80,false,IAD,North America,Ashburn,253,6.51
158.101.159.181,2087,2087,true,HKG,Asia Pacific,Hong Kong,150,6.51
138.3.210.114,2052,2052,false,HKG,Asia Pacific,Hong Kong,140,6.50
132.145.122.95,2053,2053,true,NRT,Asia Pacific,Tokyo,78,6.49
158.179.191.14,8880,8880,false,NRT,Asia Pacific,Tokyo,75,6.48
158.101.142.103,8880,8880,false,HKG,Asia Pacific,Hong Kong,142,6.48
152.70.107.26,2052,2052,false,SIN,Asia Pacific,Singapore,147,6.48
151.145.65.203,2053,2053,true,HKG,Asia Pacific,Hong Kong,145,6.47
138.3.223.50,8080,8080,false,HKG,Asia Pacific,Hong Kong,187,6.46
141.147.178.135,2053,2053,true,HKG,Asia Pacific,Hong Kong,141,6.46
151.145.65.203,8443,8443,true,NRT,Asia Pacific,Tokyo,131,6.46
138.3.210.114,2082,2082,false,HKG,Asia Pacific,Hong Kong,140,6.45
158.101.137.74,2087,2087,true,HKG,Asia Pacific,Hong Kong,192,6.44
132.226.9.173,2052,2052,false,SIN,Asia Pacific,Singapore,214,6.44
151.145.65.203,2052,2052,false,NRT,Asia Pacific,Tokyo,124,6.43
151.145.74.56,80,80,false,HKG,Asia Pacific,Hong Kong,152,6.42
132.145.125.86,2095,2095,false,SIN,Asia Pacific,Singapore,204,6.40
152.70.99.187,2096,2096,true,HKG,Asia Pacific,Hong Kong,200,6.40
132.145.123.112,2095,2095,false,HKG,Asia Pacific,Hong Kong,142,6.38
158.101.145.246,8080,8080,false,HKG,Asia Pacific,Hong Kong,202,6.37
138.3.210.114,80,80,false,HKG,Asia Pacific,Hong Kong,190,6.36
141.147.175.230,2086,2086,false,HKG,Asia Pacific,Hong Kong,141,6.36
141.147.178.115,2086,2086,false,HKG,Asia Pacific,Hong Kong,142,6.35
158.179.188.7,2052,2052,false,HKG,Asia Pacific,Hong Kong,144,6.35
155.248.160.83,2053,2053,true,HKG,Asia Pacific,Hong Kong,143,6.35
141.147.162.204,2082,2082,false,HKG,Asia Pacific,Hong Kong,142,6.34
132.226.5.102,8443,8443,true,HKG,Asia Pacific,Hong Kong,140,6.33
141.147.175.230,2095,2095,false,HKG,Asia Pacific,Hong Kong,198,6.33
151.145.66.219,2053,2053,true,NRT,Asia Pacific,Tokyo,75,6.33
158.179.186.251,8880,8880,false,HKG,Asia Pacific,Hong Kong,193,6.33
152.70.99.187,8880,8880,false,HKG,Asia Pacific,Hong Kong,194,6.32
138.3.211.101,2082,2082,false,HKG,Asia Pacific,Hong Kong,143,6.32
152.70.106.21,2086,2086,false,NRT,Asia Pacific,Tokyo,77,6.32
141.147.189.242,2096,2096,true,HKG,Asia Pacific,Hong Kong,155,6.31
158.101.146.165,2087,2087,true,HKG,Asia Pacific,Hong Kong,143,6.30
158.101.131.218,2086,2086,false,NRT,Asia Pacific,Tokyo,76,6.29
158.101.137.74,2083,2083,true,SIN,Asia Pacific,Singapore,156,6.29
130.61.107.238,8443,443,true,FRA,Europe,Frankfurt,178,6.29
158.101.146.165,80,80,false,HKG,Asia Pacific,Hong Kong,154,6.28
138.3.217.39,2095,2095,false,SIN,Asia Pacific,Singapore,204,6.28
130.162.244.47,443,443,true,FRA,Europe,Frankfurt,165,6.28
158.101.154.70,8443,8443,true,HKG,Asia Pacific,Hong Kong,213,6.28
158.179.186.251,2095,2095,false,HKG,Asia Pacific,Hong Kong,193,6.28
151.145.65.203,2082,2082,false,HKG,Asia Pacific,Hong Kong,146,6.28
132.145.123.143,2095,2095,false,HKG,Asia Pacific,Hong Kong,141,6.26
132.226.5.21,2087,2087,true,HKG,Asia Pacific,Hong Kong,198,6.26
152.70.103.145,2083,2083,true,HKG,Asia Pacific,Hong Kong,143,6.26
138.3.223.50,2053,2053,true,HKG,Asia Pacific,Hong Kong,146,6.26
158.179.186.234,2087,2087,true,HKG,Asia Pacific,Hong Kong,140,6.24
158.101.140.255,2096,2096,true,HKG,Asia Pacific,Hong Kong,146,6.23
158.101.148.221,80,80,false,HKG,Asia Pacific,Hong Kong,134,6.23
132.145.127.51,2095,2095,false,HKG,Asia Pacific,Hong Kong,142,6.23
141.147.191.132,8443,8443,true,HKG,Asia Pacific,Hong Kong,142,6.22
158.101.146.165,2053,2053,true,HKG,Asia Pacific,Hong Kong,165,6.21
151.145.71.127,2053,2053,true,HKG,Asia Pacific,Hong Kong,143,6.21
151.145.69.174,80,80,false,HKG,Asia Pacific,Hong Kong,190,6.21
141.147.182.76,8443,8443,true,HKG,Asia Pacific,Hong Kong,143,6.21
129.153.61.213,443,443,true,YYZ,North America,Toronto,222,6.20
158.101.148.221,2096,2096,true,HKG,Asia Pacific,Hong Kong,141,6.20
141.147.169.195,2082,2082,false,NRT,Asia Pacific,Tokyo,131,6.19
143.47.176.104,443,443,true,FRA,Europe,Frankfurt,217,6.18
132.145.125.86,2053,2053,true,SIN,Asia Pacific,Singapore,197,6.18
158.101.149.81,8443,8443,true,HKG,Asia Pacific,Hong Kong,195,6.17
132.145.123.112,8880,8880,false,HKG,Asia Pacific,Hong Kong,190,6.16
132.226.6.5,2083,2083,true,HKG,Asia Pacific,Hong Kong,198,6.16
141.147.191.211,2083,2083,true,HKG,Asia Pacific,Hong Kong,141,6.16
151.145.74.199,2082,2082,false,SIN,Asia Pacific,Singapore,152,6.16
158.101.149.52,8443,8443,true,NRT,Asia Pacific,Tokyo,84,6.15
129.146.248.140,443,443,true,LAX,North America,Los Angeles,184,6.14
158.101.137.74,2096,2096,true,HKG,Asia Pacific,Hong Kong,197,6.14
141.147.160.221,8880,8880,false,NRT,Asia Pacific,Tokyo,123,6.14
141.147.175.230,2096,2096,true,HKG,Asia Pacific,Hong Kong,144,6.13
158.101.154.70,2087,2087,true,HKG,Asia Pacific,Hong Kong,228,6.12
138.3.212.162,2096,2096,true,HKG,Asia Pacific,Hong Kong,193,6.11
132.145.123.14,2087,2087,true,NRT,Asia Pacific,Tokyo,133,6.11
89.168.75.7,443,443,true,FRA,Europe,Frankfurt,153,6.10
132.226.5.21,2052,2052,false,HKG,Asia Pacific,Hong Kong,189,6.07
151.145.65.203,2087,2087,true,HKG,Asia Pacific,Hong Kong,189,6.06
151.145.74.56,2082,2082,false,HKG,Asia Pacific,Hong Kong,143,6.04
168.138.202.145,2096,2096,true,NRT,Asia Pacific,Tokyo,77,6.04
152.70.98.174,8880,8880,false,SIN,Asia Pacific,Singapore,202,6.04
155.248.160.83,2086,2086,false,HKG,Asia Pacific,Hong Kong,141,6.03
158.179.188.159,8443,8443,true,NRT,Asia Pacific,Tokyo,125,6.03
158.101.154.70,2083,2083,true,HKG,Asia Pacific,Hong Kong,141,6.03
138.3.220.4,2083,2083,true,HKG,Asia Pacific,Hong Kong,140,6.02
152.70.98.174,2095,2095,false,HKG,Asia Pacific,Hong Kong,189,6.02
141.147.168.159,8443,8443,true,HKG,Asia Pacific,Hong Kong,141,6.02
158.179.188.7,2086,2086,false,HKG,Asia Pacific,Hong Kong,145,6.00
168.138.44.120,443,443,true,HKG,Asia Pacific,Hong Kong,127,6.00
132.145.127.51,2087,2087,true,HKG,Asia Pacific,Hong Kong,141,5.98
141.147.182.76,2095,2095,false,HKG,Asia Pacific,Hong Kong,141,5.98
151.145.70.28,2052,2052,false,NRT,Asia Pacific,Tokyo,94,5.97
138.3.217.39,2082,2082,false,SIN,Asia Pacific,Singapore,203,5.97
151.145.71.127,2095,2095,false,HKG,Asia Pacific,Hong Kong,141,5.97
158.101.143.49,2087,2087,true,NRT,Asia Pacific,Tokyo,113,5.97
158.101.150.126,2082,2082,false,HKG,Asia Pacific,Hong Kong,142,5.96
132.145.125.86,8443,8443,true,HKG,Asia Pacific,Hong Kong,152,5.96
141.147.167.40,8880,8880,false,HKG,Asia Pacific,Hong Kong,195,5.96
151.145.69.105,8080,8080,false,HKG,Asia Pacific,Hong Kong,141,5.95
141.147.164.153,2096,2096,true,NRT,Asia Pacific,Tokyo,162,5.95
141.147.186.210,2096,2096,true,HKG,Asia Pacific,Hong Kong,143,5.95
141.147.166.189,2087,2087,true,SIN,Asia Pacific,Singapore,208,5.95
158.179.186.251,8080,8080,false,HKG,Asia Pacific,Hong Kong,195,5.94
158.101.146.203,2086,2086,false,NRT,Asia Pacific,Tokyo,133,5.94
138.3.212.226,8880,8880,false,NRT,Asia Pacific,Tokyo,131,5.94
150.230.105.179,2095,2095,false,HKG,Asia Pacific,Hong Kong,140,5.93
152.70.106.195,8880,8880,false,SIN,Asia Pacific,Singapore,154,5.92
158.101.142.103,2096,2096,true,HKG,Asia Pacific,Hong Kong,146,5.92
158.101.158.238,2095,2095,false,SIN,Asia Pacific,Singapore,153,5.92
