IP地址,端口,回源端口,TLS,数据中心,地区,城市,TCP延迟(ms),速度(MB/s)
47.236.11.84,8880,8880,false,SIN,Asia Pacific,Singapore,14,9.83
47.245.42.210,8880,8880,false,HKG,Asia Pacific,Hong Kong,170,9.83
8.219.42.72,2053,2053,true,SIN,Asia Pacific,Singapore,71,9.83
8.219.5.10,2052,2052,false,SIN,Asia Pacific,Singapore,17,9.83
8.219.126.240,2053,2053,true,SIN,Asia Pacific,Singapore,87,9.83
8.219.74.35,2053,2053,true,SIN,Asia Pacific,Singapore,70,9.83
47.236.166.131,8443,8443,true,SIN,Asia Pacific,Singapore,99,9.83
8.209.241.128,2052,2052,false,HKG,Asia Pacific,Hong Kong,173,9.82
8.219.67.133,2053,2053,true,SIN,Asia Pacific,Singapore,153,9.82
8.219.106.156,2087,2087,true,SIN,Asia Pacific,Singapore,49,9.82
47.236.172.41,2052,2052,false,SIN,Asia Pacific,Singapore,17,9.82
8.219.210.226,2083,2083,true,SIN,Asia Pacific,Singapore,73,9.82
8.218.142.253,2083,2083,true,SJC,North America,San Jose,252,9.82
47.245.11.108,2087,2087,true,HKG,Asia Pacific,Hong Kong,261,9.82
8.217.159.210,2053,2053,true,HKG,Asia Pacific,Hong Kong,50,9.82
8.219.228.30,8880,8880,false,SIN,Asia Pacific,Singapore,17,9.82
8.219.6.157,443,443,true,SIN,Asia Pacific,Singapore,37,9.81
47.91.21.127,2083,2083,true,NRT,Asia Pacific,Tokyo,106,9.81
8.209.243.172,8080,8080,false,HKG,Asia Pacific,Hong Kong,174,9.81
8.222.150.197,2087,2087,true,SIN,Asia Pacific,Singapore,87,9.81
47.245.34.36,2087,2087,true,SIN,Asia Pacific,Singapore,198,9.80
8.219.87.34,2083,2083,true,SIN,Asia Pacific,Singapore,53,9.80
8.219.193.22,443,443,true,SIN,Asia Pacific,Singapore,171,9.80
8.210.117.18,2083,2083,true,SJC,North America,San Jose,201,9.80
8.219.237.250,8880,8880,false,SIN,Asia Pacific,Singapore,5,9.80
8.222.160.176,8443,8443,true,SIN,Asia Pacific,Singapore,96,9.79
47.236.104.98,8443,8443,true,SIN,Asia Pacific,Singapore,115,9.79
8.222.129.32,8080,8080,false,SIN,Asia Pacific,Singapore,27,9.79
8.219.242.208,8880,8880,false,SIN,Asia Pacific,Singapore,16,9.79
8.219.251.81,2052,2052,false,SIN,Asia Pacific,Singapore,11,9.79
47.245.34.140,2086,2086,false,HKG,Asia Pacific,Hong Kong,168,9.79
8.219.170.180,2083,2083,true,SIN,Asia Pacific,Singapore,81,9.79
47.245.56.50,8443,8443,true,HKG,Asia Pacific,Hong Kong,189,9.79
47.245.52.240,2053,2053,true,HKG,Asia Pacific,Hong Kong,230,9.79
8.219.126.240,2083,2083,true,SIN,Asia Pacific,Singapore,150,9.78
47.236.104.11,2086,2086,false,SIN,Asia Pacific,Singapore,10,9.78
8.219.238.145,2052,2052,false,SIN,Asia Pacific,Singapore,4,9.78
8.219.0.162,2052,2052,false,SIN,Asia Pacific,Singapore,4,9.78
47.236.88.181,2096,2096,true,SIN,Asia Pacific,Singapore,44,9.78
47.245.54.58,2096,2096,true,HKG,Asia Pacific,Hong Kong,167,9.78
8.219.11.158,2052,2052,false,SIN,Asia Pacific,Singapore,9,9.78
8.219.83.201,2083,2083,true,SIN,Asia Pacific,Singapore,135,9.78
8.219.54.203,443,443,true,SIN,Asia Pacific,Singapore,183,9.78
8.219.60.68,2096,2096,true,SIN,Asia Pacific,Singapore,89,9.78
8.219.99.169,80,80,false,SIN,Asia Pacific,Singapore,18,9.78
8.219.72.51,2053,2053,true,SIN,Asia Pacific,Singapore,101,9.78
47.236.103.153,2052,2052,false,SIN,Asia Pacific,Singapore,46,9.77
47.245.11.62,8080,8080,false,NRT,Asia Pacific,Tokyo,75,9.77
47.236.119.253,2096,2096,true,SIN,Asia Pacific,Singapore,90,9.77
8.222.140.87,8443,8443,true,SIN,Asia Pacific,Singapore,65,9.77
8.219.0.162,2082,2082,false,SIN,Asia Pacific,Singapore,5,9.76
8.219.200.145,2082,2082,false,SIN,Asia Pacific,Singapore,22,9.76
47.236.82.218,2082,2082,false,SIN,Asia Pacific,Singapore,29,9.76
8.222.159.252,8443,8443,true,SIN,Asia Pacific,Singapore,61,9.75
47.74.50.249,2083,2083,true,SIN,Asia Pacific,Singapore,248,9.75
8.219.82.35,2083,2083,true,SIN,Asia Pacific,Singapore,48,9.75
8.217.250.5,2095,2095,false,HKG,Asia Pacific,Hong Kong,39,9.75
8.219.78.1,2096,2096,true,SIN,Asia Pacific,Singapore,66,9.75
47.236.144.156,80,80,false,SIN,Asia Pacific,Singapore,19,9.75
8.219.72.50,2053,2053,true,SIN,Asia Pacific,Singapore,134,9.74
47.91.21.127,8880,8880,false,NRT,Asia Pacific,Tokyo,74,9.74
8.219.193.22,2087,2087,true,SIN,Asia Pacific,Singapore,103,9.74
47.236.7.246,2086,2086,false,SIN,Asia Pacific,Singapore,6,9.74
8.219.210.64,8080,8080,false,SIN,Asia Pacific,Singapore,13,9.74
47.236.116.208,2096,2096,true,SIN,Asia Pacific,Singapore,101,9.74
8.219.86.200,2096,2096,true,SIN,Asia Pacific,Singapore,98,9.74
47.245.37.12,8080,8080,false,HKG,Asia Pacific,Hong Kong,169,9.73
8.218.127.249,8443,8443,true,HKG,Asia Pacific,Hong Kong,77,9.73
47.245.40.55,2087,2087,true,HKG,Asia Pacific,Hong Kong,407,9.73
47.245.52.240,2052,2052,false,HKG,Asia Pacific,Hong Kong,176,9.73
8.219.102.252,2052,2052,false,SIN,Asia Pacific,Singapore,6,9.72
8.219.58.64,8080,8080,false,SIN,Asia Pacific,Singapore,9,9.72
8.219.11.158,2096,2096,true,SIN,Asia Pacific,Singapore,28,9.72
8.222.136.196,2087,2087,true,SIN,Asia Pacific,Singapore,88,9.72
8.218.142.253,2095,2095,false,SJC,North America,San Jose,208,9.72
47.245.54.197,8443,8443,true,HKG,Asia Pacific,Hong Kong,265,9.71
8.219.230.254,2082,2082,false,SIN,Asia Pacific,Singapore,13,9.71
8.219.195.47,2052,2052,false,SIN,Asia Pacific,Singapore,10,9.71
8.219.111.175,2052,2052,false,SIN,Asia Pacific,Singapore,35,9.70
8.219.61.52,2083,2083,true,SIN,Asia Pacific,Singapore,57,9.70
47.245.58.175,2083,2083,true,SIN,Asia Pacific,Singapore,223,9.70
47.245.10.164,2096,2096,true,HKG,Asia Pacific,Hong Kong,182,9.70
47.74.54.33,8880,8880,false,NRT,Asia Pacific,Tokyo,72,9.70
8.219.77.222,2082,2082,false,SIN,Asia Pacific,Singapore,5,9.70
8.219.140.63,2096,2096,true,SIN,Asia Pacific,Singapore,119,9.70
47.245.54.140,2096,2096,true,NRT,Asia Pacific,Tokyo,106,9.70
8.219.107.135,8443,8443,true,SIN,Asia Pacific,Singapore,42,9.70
8.219.3.53,2087,2087,true,SIN,Asia Pacific,Singapore,42,9.70
8.219.97.179,2083,2083,true,SIN,Asia Pacific,Singapore,111,9.69
8.222.137.166,2087,2087,true,SIN,Asia Pacific,Singapore,73,9.69
8.219.137.50,2053,2053,true,SIN,Asia Pacific,Singapore,120,9.69
47.74.41.136,2086,2086,false,NRT,Asia Pacific,Tokyo,74,9.69
8.219.157.97,2082,2082,false,SIN,Asia Pacific,Singapore,30,9.69
8.218.207.169,2083,2083,true,SJC,North America,San Jose,226,9.69
8.219.53.222,2083,2083,true,SIN,Asia Pacific,Singapore,55,9.69
47.242.17.250,2083,0,true,SJC,North America,San Jose,211,9.69
47.245.30.65,2052,2052,false,HKG,Asia Pacific,Hong Kong,167,9.69
8.218.243.95,2096,2096,true,SJC,North America,San Jose,199,9.69
47.242.17.250,2087,2087,true,SJC,North America,San Jose,202,9.69
47.236.114.23,8443,8443,true,SIN,Asia Pacific,Singapore,140,9.68
8.219.179.34,2082,2082,false,SIN,Asia Pacific,Singapore,13,9.68
47.245.58.250,2095,2095,false,NRT,Asia Pacific,Tokyo,76,9.68
8.219.215.214,2053,2053,true,SIN,Asia Pacific,Singapore,101,9.68
8.219.111.175,2082,2082,false,SIN,Asia Pacific,Singapore,22,9.68
8.218.110.180,2096,2096,true,HKG,Asia Pacific,Hong Kong,52,9.68
8.217.250.5,2083,2083,true,HKG,Asia Pacific,Hong Kong,107,9.67
8.219.103.57,2083,2083,true,SIN,Asia Pacific,Singapore,64,9.67
8.219.210.226,2086,2086,false,SIN,Asia Pacific,Singapore,19,9.67
8.219.248.170,2083,2083,true,SIN,Asia Pacific,Singapore,114,9.66
8.219.247.203,80,80,false,SIN,Asia Pacific,Singapore,16,9.66
8.219.201.245,2083,2083,true,SIN,Asia Pacific,Singapore,53,9.66
8.219.201.8,443,443,true,SIN,Asia Pacific,Singapore,101,9.66
8.209.240.229,2053,2053,true,NRT,Asia Pacific,Tokyo,81,9.66
8.219.145.245,2053,2053,true,SIN,Asia Pacific,Singapore,65,9.66
8.219.142.229,443,443,true,SIN,Asia Pacific,Singapore,74,9.66
8.219.92.89,2053,2053,true,SIN,Asia Pacific,Singapore,97,9.66
47.91.25.66,2052,2052,false,HKG,Asia Pacific,Hong Kong,160,9.65
47.245.52.240,8880,8880,false,HKG,Asia Pacific,Hong Kong,167,9.65
8.219.248.170,2053,2053,true,SIN,Asia Pacific,Singapore,66,9.65
8.219.56.205,2082,2082,false,SIN,Asia Pacific,Singapore,26,9.65
8.219.173.195,2053,2053,true,SIN,Asia Pacific,Singapore,86,9.65
47.236.123.133,2096,2096,true,SIN,Asia Pacific,Singapore,52,9.64
8.219.154.107,2086,2086,false,SIN,Asia Pacific,Singapore,4,9.64
47.245.52.165,8443,8443,true,HKG,Asia Pacific,Hong Kong,243,9.64
8.219.245.187,2052,2052,false,SIN,Asia Pacific,Singapore,30,9.64
47.245.54.58,2086,2086,false,HKG,Asia Pacific,Hong Kong,164,9.64
8.222.136.247,2086,2086,false,SIN,Asia Pacific,Singapore,16,9.64
8.219.87.34,2095,2095,false,SIN,Asia Pacific,Singapore,11,9.63
47.236.163.221,2086,2086,false,SIN,Asia Pacific,Singapore,19,9.63
8.219.11.158,2053,2053,true,SIN,Asia Pacific,Singapore,147,9.63
8.219.240.160,8443,8443,true,SIN,Asia Pacific,Singapore,83,9.63
47.241.209.61,443,443,true,SIN,Asia Pacific,Singapore,51,9.63
47.236.82.218,80,80,false,SIN,Asia Pacific,Singapore,29,9.63
47.74.41.87,2082,2082,false,NRT,Asia Pacific,Tokyo,76,9.63
47.236.174.206,2087,2087,true,SIN,Asia Pacific,Singapore,95,9.63
47.236.123.133,2087,2087,true,SIN,Asia Pacific,Singapore,96,9.62
47.236.75.113,2096,2096,true,SIN,Asia Pacific,Singapore,119,9.62
8.219.111.147,8080,8080,false,SIN,Asia Pacific,Singapore,16,9.62
47.245.58.175,2053,2053,true,NRT,Asia Pacific,Tokyo,194,9.62
8.219.255.171,2083,2083,true,SIN,Asia Pacific,Singapore,68,9.62
8.219.230.254,2095,2095,false,SIN,Asia Pacific,Singapore,16,9.62
47.245.41.84,2086,2086,false,HKG,Asia Pacific,Hong Kong,161,9.62
8.209.214.222,8880,8880,false,HKG,Asia Pacific,Hong Kong,164,9.62
8.219.63.66,2082,2082,false,SIN,Asia Pacific,Singapore,3,9.62
47.245.62.84,80,80,false,SIN,Asia Pacific,Singapore,157,9.61
8.209.242.25,2053,2053,true,NRT,Asia Pacific,Tokyo,154,9.61
47.236.116.208,2053,2053,true,SIN,Asia Pacific,Singapore,44,9.61
8.219.198.34,80,80,false,SIN,Asia Pacific,Singapore,16,9.61
47.91.3.179,2082,2082,false,SIN,Asia Pacific,Singapore,150,9.61
47.245.8.68,2086,2086,false,SIN,Asia Pacific,Singapore,160,9.60
47.245.10.132,2053,2053,true,HKG,Asia Pacific,Hong Kong,296,9.60
47.245.10.164,2083,2083,true,HKG,Asia Pacific,Hong Kong,257,9.60
8.219.53.222,2096,2096,true,SIN,Asia Pacific,Singapore,96,9.60
8.219.74.35,2052,2052,false,SIN,Asia Pacific,Singapore,6,9.60
47.236.172.95,2083,2083,true,SIN,Asia Pacific,Singapore,61,9.60
47.245.59.133,2053,2053,true,HKG,Asia Pacific,Hong Kong,176,9.60
47.245.8.185,2086,2086,false,HKG,Asia Pacific,Hong Kong,166,9.60
8.219.213.84,80,80,false,SIN,Asia Pacific,Singapore,8,9.60
47.245.39.49,8080,8080,false,HKG,Asia Pacific,Hong Kong,165,9.60
8.219.103.65,2053,2053,true,SIN,Asia Pacific,Singapore,41,9.59
47.245.7.212,8080,8080,false,HKG,Asia Pacific,Hong Kong,166,9.59
47.236.94.113,8443,8443,true,SIN,Asia Pacific,Singapore,55,9.59
47.236.144.208,8080,8080,false,SIN,Asia Pacific,Singapore,10,9.59
8.218.201.73,80,80,false,SJC,North America,San Jose,207,9.58
47.245.7.212,2087,2087,true,HKG,Asia Pacific,Hong Kong,178,9.58
8.219.97.179,2096,2096,true,SIN,Asia Pacific,Singapore,175,9.58
47.245.39.49,80,80,false,HKG,Asia Pacific,Hong Kong,166,9.58
8.219.137.50,2096,2096,true,SIN,Asia Pacific,Singapore,117,9.58
47.245.40.55,2052,2052,false,HKG,Asia Pacific,Hong Kong,159,9.57
47.236.144.48,8443,8443,true,SIN,Asia Pacific,Singapore,112,9.57
8.219.174.142,2083,2083,true,SIN,Asia Pacific,Singapore,27,9.57
8.218.149.193,2087,2087,true,SJC,North America,San Jose,324,9.57
47.236.130.95,2052,2052,false,SIN,Asia Pacific,Singapore,15,9.57
8.217.248.220,2095,2095,false,HKG,Asia Pacific,Hong Kong,48,9.57
47.236.94.113,2052,2052,false,SIN,Asia Pacific,Singapore,15,9.57
8.219.42.72,80,80,false,SIN,Asia Pacific,Singapore,4,9.57
47.245.37.37,2096,2096,true,SIN,Asia Pacific,Singapore,316,9.56
47.236.161.155,80,80,false,SIN,Asia Pacific,Singapore,26,9.56
8.219.174.142,443,443,true,SIN,Asia Pacific,Singapore,117,9.56
47.74.39.194,8080,8080,false,HKG,Asia Pacific,Hong Kong,179,9.56
47.236.144.156,2086,2086,false,SIN,Asia Pacific,Singapore,42,9.56
47.245.34.140,2052,2052,false,HKG,Asia Pacific,Hong Kong,167,9.56
8.219.215.12,2082,2082,false,SIN,Asia Pacific,Singapore,8,9.56
47.245.59.133,2083,2083,true,HKG,Asia Pacific,Hong Kong,254,9.56
47.236.97.90,8080,8080,false,SIN,Asia Pacific,Singapore,21,9.56
8.219.101.72,2096,2096,true,SIN,Asia Pacific,Singapore,60,9.55
47.236.79.77,8880,8880,false,SIN,Asia Pacific,Singapore,23,9.55
47.236.65.177,2082,2082,false,SIN,Asia Pacific,Singapore,18,9.55
47.236.163.221,2083,2083,true,SIN,Asia Pacific,Singapore,112,9.54
47.236.145.85,8880,8880,false,SIN,Asia Pacific,Singapore,19,9.54
47.245.13.93,2082,2082,false,HKG,Asia Pacific,Hong Kong,164,9.54
8.222.169.182,2087,2087,true,SIN,Asia Pacific,Singapore,78,9.54
47.245.52.165,8080,8080,false,HKG,Asia Pacific,Hong Kong,169,9.54
47.91.25.66,8443,8443,true,HKG,Asia Pacific,Hong Kong,213,9.54
47.245.38.233,2052,2052,false,HKG,Asia Pacific,Hong Kong,164,9.54
47.245.41.69,2087,2087,true,HKG,Asia Pacific,Hong Kong,175,9.53
47.245.31.0,80,80,false,HKG,Asia Pacific,Hong Kong,160,9.53
47.245.32.215,2082,2082,false,NRT,Asia Pacific,Tokyo,76,9.53
47.245.30.208,2053,2053,true,HKG,Asia Pacific,Hong Kong,228,9.52
8.219.197.111,2096,2096,true,SIN,Asia Pacific,Singapore,16,9.52
8.219.250.239,2087,2087,true,SIN,Asia Pacific,Singapore,109,9.52
8.222.129.245,8880,8880,false,SIN,Asia Pacific,Singapore,34,9.52
47.245.30.208,2095,2095,false,SIN,Asia Pacific,Singapore,151,9.51
47.91.16.214,2095,2095,false,HKG,Asia Pacific,Hong Kong,136,9.51
47.245.39.49,2096,2096,true,HKG,Asia Pacific,Hong Kong,205,9.51
8.222.128.131,8080,8080,false,SIN,Asia Pacific,Singapore,19,9.51
8.219.111.175,80,80,false,SIN,Asia Pacific,Singapore,22,9.51
47.245.41.69,80,80,false,HKG,Asia Pacific,Hong Kong,177,9.51
8.219.90.87,2086,2086,false,SIN,Asia Pacific,Singapore,15,9.50
47.236.169.236,80,80,false,SIN,Asia Pacific,Singapore,25,9.50
8.219.106.156,2082,2082,false,SIN,Asia Pacific,Singapore,12,9.50
47.236.172.95,80,80,false,SIN,Asia Pacific,Singapore,21,9.50
8.219.56.205,2052,2052,false,SIN,Asia Pacific,Singapore,3,9.50
47.236.96.141,80,80,false,SIN,Asia Pacific,Singapore,10,9.49
47.236.171.205,80,80,false,SIN,Asia Pacific,Singapore,17,9.49
8.219.50.180,2087,2087,true,SIN,Asia Pacific,Singapore,185,9.49
47.236.150.109,80,80,false,SIN,Asia Pacific,Singapore,27,9.49
47.236.29.235,2052,2052,false,SIN,Asia Pacific,Singapore,24,9.49
8.219.175.127,8443,8443,true,SIN,Asia Pacific,Singapore,127,9.49
47.236.83.196,80,80,false,SIN,Asia Pacific,Singapore,68,9.49
8.219.103.126,2083,2083,true,SIN,Asia Pacific,Singapore,104,9.49
47.245.37.41,2087,2087,true,NRT,Asia Pacific,Tokyo,219,9.49
47.245.37.98,2087,2087,true,HKG,Asia Pacific,Hong Kong,332,9.48
8.219.228.186,2096,2096,true,SIN,Asia Pacific,Singapore,84,9.48
47.74.42.17,2096,2096,true,HKG,Asia Pacific,Hong Kong,228,9.48
47.245.41.84,2083,2083,true,HKG,Asia Pacific,Hong Kong,212,9.48
47.245.14.160,8880,8880,false,HKG,Asia Pacific,Hong Kong,166,9.47
8.222.154.50,8880,8880,false,SIN,Asia Pacific,Singapore,32,9.47
8.219.191.40,2082,2082,false,SIN,Asia Pacific,Singapore,5,9.47
47.245.56.29,2086,2086,false,NRT,Asia Pacific,Tokyo,71,9.47
8.219.206.180,8443,8443,true,SIN,Asia Pacific,Singapore,84,9.47
8.210.101.157,2053,2053,true,HKG,Asia Pacific,Hong Kong,85,9.46
8.218.136.25,8880,8880,false,HKG,Asia Pacific,Hong Kong,44,9.46
47.245.54.197,80,80,false,HKG,Asia Pacific,Hong Kong,179,9.46
47.245.57.38,2053,2053,true,HKG,Asia Pacific,Hong Kong,167,9.46
47.245.31.0,2082,2082,false,HKG,Asia Pacific,Hong Kong,178,9.46
47.236.99.131,2053,2053,true,SIN,Asia Pacific,Singapore,76,9.46
47.245.39.49,2083,2083,true,HKG,Asia Pacific,Hong Kong,218,9.46
8.219.201.174,2053,2053,true,SIN,Asia Pacific,Singapore,107,9.46
47.245.37.12,2096,2096,true,SIN,Asia Pacific,Singapore,181,9.46
47.236.29.235,2083,2083,true,SIN,Asia Pacific,Singapore,82,9.46
8.222.164.44,2086,2086,false,SIN,Asia Pacific,Singapore,33,9.46
47.245.26.167,8080,8080,false,HKG,Asia Pacific,Hong Kong,173,9.45
47.236.119.253,2053,2053,true,SIN,Asia Pacific,Singapore,111,9.45
8.218.142.253,2053,2053,true,SJC,North America,San Jose,202,9.45
8.222.128.131,2082,2082,false,SIN,Asia Pacific,Singapore,35,9.45
8.219.173.233,2083,2083,true,SIN,Asia Pacific,Singapore,106,9.45
8.219.210.64,443,443,true,SIN,Asia Pacific,Singapore,79,9.45
8.222.190.225,2052,2052,false,SIN,Asia Pacific,Singapore,15,9.45
8.219.201.8,2082,2082,false,SIN,Asia Pacific,Singapore,22,9.44
8.222.164.44,8880,8880,false,SIN,Asia Pacific,Singapore,8,9.44
47.245.40.161,2082,2082,false,HKG,Asia Pacific,Hong Kong,167,9.44
8.219.253.18,80,80,false,SIN,Asia Pacific,Singapore,9,9.44
47.245.30.65,2086,2086,false,HKG,Asia Pacific,Hong Kong,167,9.44
47.245.8.185,2053,2053,true,HKG,Asia Pacific,Hong Kong,192,9.44
47.236.167.231,2087,2087,true,SIN,Asia Pacific,Singapore,57,9.44
47.88.101.9,443,443,true,SJC,North America,San Jose,178,9.44
47.245.34.36,2053,2053,true,HKG,Asia Pacific,Hong Kong,182,9.44
47.236.147.146,2082,2082,false,SIN,Asia Pacific,Singapore,16,9.43
47.242.59.216,80,80,false,HKG,Asia Pacific,Hong Kong,62,9.43
8.219.99.8,2095,2095,false,SIN,Asia Pacific,Singapore,24,9.43
8.219.233.6,2052,2052,false,SIN,Asia Pacific,Singapore,17,9.43
47.245.8.156,2096,2096,true,HKG,Asia Pacific,Hong Kong,239,9.43
47.245.57.38,2082,2082,false,HKG,Asia Pacific,Hong Kong,157,9.43
8.218.126.53,2086,2086,false,SJC,North America,San Jose,201,9.43
8.218.243.95,2087,2087,true,SJC,North America,San Jose,281,9.43
47.245.39.49,2087,2087,true,HKG,Asia Pacific,Hong Kong,174,9.43
47.245.54.140,2087,2087,true,HKG,Asia Pacific,Hong Kong,201,9.43
47.245.87.167,8443,0,true,SIN,Asia Pacific,Singapore,4,9.43
8.219.248.47,2082,2082,false,SIN,Asia Pacific,Singapore,8,9.42
47.236.130.95,80,80,false,SIN,Asia Pacific,Singapore,46,9.42
47.236.65.177,8080,8080,false,SIN,Asia Pacific,Singapore,16,9.42
8.219.210.226,2052,2052,false,SIN,Asia Pacific,Singapore,8,9.42
47.236.5.223,2082,2082,false,SIN,Asia Pacific,Singapore,16,9.42
8.219.65.191,2086,2086,false,SIN,Asia Pacific,Singapore,11,9.42
8.218.204.128,2095,2095,false,SJC,North America,San Jose,207,9.42
8.219.170.223,2083,2083,true,SIN,Asia Pacific,Singapore,121,9.41
47.245.11.118,8443,8443,true,HKG,Asia Pacific,Hong Kong,347,9.41
47.88.101.9,80,443,true,SJC,North America,San Jose,177,9.41
47.245.33.158,2082,2082,false,NRT,Asia Pacific,Tokyo,76,9.41
8.209.252.13,2087,2087,true,HKG,Asia Pacific,Hong Kong,193,9.41
47.236.165.25,8080,8080,false,SIN,Asia Pacific,Singapore,88,9.41
47.245.30.65,2082,2082,false,HKG,Asia Pacific,Hong Kong,162,9.40
8.219.220.88,2086,2086,false,SIN,Asia Pacific,Singapore,6,9.40
8.219.238.145,2095,2095,false,SIN,Asia Pacific,Singapore,13,9.40
8.219.209.14,2053,2053,true,SIN,Asia Pacific,Singapore,107,9.40
8.219.66.156,2086,2086,false,SIN,Asia Pacific,Singapore,101,9.39
47.245.114.163,2053,2053,true,SIN,Asia Pacific,Singapore,39,9.39
8.219.102.252,8443,8443,true,SIN,Asia Pacific,Singapore,103,9.39
8.219.103.57,8443,8443,true,SIN,Asia Pacific,Singapore,64,9.39
47.236.82.218,2053,2053,true,SIN,Asia Pacific,Singapore,70,9.39
8.219.161.129,8080,8080,false,SIN,Asia Pacific,Singapore,11,9.39
47.245.59.133,2096,2096,true,HKG,Asia Pacific,Hong Kong,196,9.39
47.245.113.12,8443,8443,true,SIN,Asia Pacific,Singapore,55,9.39
8.217.221.165,8080,8080,false,HKG,Asia Pacific,Hong Kong,47,9.38
47.245.37.12,2052,2052,false,SIN,Asia Pacific,Singapore,156,9.38
8.218.158.94,2082,2082,false,HKG,Asia Pacific,Hong Kong,56,9.38
8.219.249.148,2086,2086,false,SIN,Asia Pacific,Singapore,16,9.38
8.219.167.65,2095,2095,false,SIN,Asia Pacific,Singapore,26,9.38
8.219.134.63,8880,8880,false,SIN,Asia Pacific,Singapore,9,9.38
8.222.144.117,2053,2053,true,SIN,Asia Pacific,Singapore,50,9.38
8.218.146.204,80,80,false,SJC,North America,San Jose,206,9.38
47.236.97.90,2082,2082,false,SIN,Asia Pacific,Singapore,41,9.38
47.236.7.206,2082,2082,false,SIN,Asia Pacific,Singapore,12,9.37
8.219.111.175,2095,2095,false,SIN,Asia Pacific,Singapore,13,9.37
47.245.11.216,8880,8880,false,NRT,Asia Pacific,Tokyo,70,9.37
8.219.174.142,8443,8443,true,SIN,Asia Pacific,Singapore,93,9.37
8.219.161.129,2096,2096,true,SIN,Asia Pacific,Singapore,102,9.37
8.219.113.232,2086,2086,false,SIN,Asia Pacific,Singapore,5,9.37
47.245.62.84,2083,2083,true,HKG,Asia Pacific,Hong Kong,206,9.37
47.242.59.216,2083,2083,true,HKG,Asia Pacific,Hong Kong,69,9.36
47.236.163.221,8443,8443,true,SIN,Asia Pacific,Singapore,154,9.36
47.245.59.244,8880,8880,false,HKG,Asia Pacific,Hong Kong,165,9.36
47.245.7.212,2083,2083,true,HKG,Asia Pacific,Hong Kong,213,9.36
8.219.4.122,2096,2096,true,SIN,Asia Pacific,Singapore,87,9.36
8.219.110.88,8443,8443,true,SIN,Asia Pacific,Singapore,39,9.36
47.236.10.100,2096,2096,true,SIN,Asia Pacific,Singapore,147,9.36
47.245.9.228,2086,2086,false,HKG,Asia Pacific,Hong Kong,164,9.36
8.218.149.193,2053,2053,true,SJC,North America,San Jose,269,9.36
47.236.165.25,2082,2082,false,SIN,Asia Pacific,Singapore,18,9.35
47.236.65.177,2052,2052,false,SIN,Asia Pacific,Singapore,11,9.35
47.245.33.163,80,80,false,NRT,Asia Pacific,Tokyo,76,9.35
8.209.242.25,2087,2087,true,HKG,Asia Pacific,Hong Kong,178,9.35
47.236.121.23,2087,2087,true,SIN,Asia Pacific,Singapore,89,9.35
47.236.121.23,2086,2086,false,SIN,Asia Pacific,Singapore,8,9.34
8.219.40.37,8080,8080,false,SIN,Asia Pacific,Singapore,4,9.34
8.219.178.101,2083,2083,true,SIN,Asia Pacific,Singapore,45,9.34
47.245.10.77,8880,8880,false,NRT,Asia Pacific,Tokyo,88,9.34
8.219.170.232,2087,2087,true,SIN,Asia Pacific,Singapore,85,9.34
8.219.167.113,8080,8080,false,SIN,Asia Pacific,Singapore,33,9.34
47.236.172.41,2086,2086,false,SIN,Asia Pacific,Singapore,21,9.34
47.245.40.55,2083,2083,true,HKG,Asia Pacific,Hong Kong,213,9.34
8.219.213.133,2053,2053,true,SIN,Asia Pacific,Singapore,65,9.34
47.236.144.208,2087,2087,true,SIN,Asia Pacific,Singapore,97,9.33
8.219.122.96,443,443,true,SIN,Asia Pacific,Singapore,71,9.33
47.245.58.175,2082,2082,false,HKG,Asia Pacific,Hong Kong,169,9.33
8.222.168.234,8880,8880,false,SIN,Asia Pacific,Singapore,29,9.33
8.217.250.5,2096,2096,true,HKG,Asia Pacific,Hong Kong,60,9.32
8.219.42.72,2082,2082,false,SIN,Asia Pacific,Singapore,7,9.32
8.219.65.191,2053,2053,true,SIN,Asia Pacific,Singapore,10,9.32
8.219.61.52,2082,2082,false,SIN,Asia Pacific,Singapore,18,9.32
47.245.39.28,2083,2083,true,NRT,Asia Pacific,Tokyo,75,9.31
47.236.166.131,2095,2095,false,SIN,Asia Pacific,Singapore,22,9.31
47.245.86.230,443,443,true,SIN,Asia Pacific,Singapore,51,9.31
8.219.206.53,2052,2052,false,SIN,Asia Pacific,Singapore,6,9.31
8.222.162.45,2052,2052,false,SIN,Asia Pacific,Singapore,20,9.30
47.236.171.205,2096,2096,true,SIN,Asia Pacific,Singapore,97,9.30
8.219.93.85,2096,2096,true,SIN,Asia Pacific,Singapore,43,9.30
47.245.52.240,2096,2096,true,HKG,Asia Pacific,Hong Kong,223,9.30
8.219.236.8,2053,2053,true,SIN,Asia Pacific,Singapore,115,9.30
47.245.33.163,2095,2095,false,NRT,Asia Pacific,Tokyo,73,9.30
47.245.9.99,8880,8880,false,HKG,Asia Pacific,Hong Kong,165,9.30
8.219.195.47,2087,2087,true,SIN,Asia Pacific,Singapore,61,9.29
8.219.233.6,8443,8443,true,SIN,Asia Pacific,Singapore,93,9.29
47.236.174.206,2082,2082,false,SIN,Asia Pacific,Singapore,43,9.29
8.219.103.65,2052,2052,false,SIN,Asia Pacific,Singapore,21,9.29
8.222.162.45,2082,2082,false,SIN,Asia Pacific,Singapore,44,9.29
